payment_id,loan_id,fecha_pago,monto_pagado,estado_pago,canal_pago
P4585314,L000149,2026-01-29,464.5,Pagado,Agente
P1875431,L000506,2026-01-29,29338.57,Vencido,App
P5819172,L000687,2026-01-29,1584.66,Pagado,Agente
P9311162,L000692,2026-01-29,1109.98,Parcial,Agente
P5092180,L000895,2026-01-29,1160.0,Pagado,Débito automático
P3802133,L001279,2026-01-29,1586.74,Pagado,Débito automático
P1137641,L001681,2026-01-29,2923.09,Pagado,App
P4214793,L001725,2026-01-29,1421.66,Pagado,Agencia
P6481437,L000344,2026-01-30,2363.16,Parcial,Débito automático
P6843985,L000885,2026-01-30,3497.61,Pagado,Agencia
P5652512,L000171,2026-01-31,988.14,Pagado,App
P3013003,L000436,2026-01-31,12686.5,Pagado,App
P6621073,L000693,2026-01-31,243.12,Pagado,Agente
P7245146,L001091,2026-01-31,1095.01,Pagado,App
P7720296,L001553,2026-01-31,1255.4,Pagado,App
P9823994,L000314,2026-02-01,88.66,Pagado,Débito automático
P9204110,L000667,2026-02-01,2561.27,Pagado,Débito automático
P8364573,L000745,2026-02-01,20287.87,Pagado,Agente
P3055673,L001097,2026-02-01,2860.71,Pagado,App
P2852723,L001303,2026-02-01,1573.32,Pagado,Agente
P4840714,L000280,2026-02-02,3501.36,Pagado,App
P7723930,L001313,2026-02-02,7581.85,Pagado,Agencia
P3674211,L001323,2026-02-02,3866.38,Pagado,Agente
P2985251,L001501,2026-02-02,3192.5,Pagado,Débito automático
P7790959,L001635,2026-02-02,4364.86,Pagado,Agencia
P1624315,L000356,2026-02-03,838.09,Pagado,Agencia
P7572491,L000991,2026-02-03,6075.8,Parcial,Débito automático
P6428919,L001129,2026-02-03,977.84,Vencido,Agente
P2902100,L001417,2026-02-03,6262.89,Pagado,Débito automático
P4295580,L001466,2026-02-03,4566.43,Pagado,Agencia
P3410360,L000604,2026-02-04,869.56,Pagado,Débito automático
P5828304,L000670,2026-02-04,190.93,Pagado,Débito automático
P6379342,L001334,2026-02-04,5636.93,Pagado,App
P8484373,L001229,2026-02-05,1204.75,Parcial,Agente
P9621722,L001424,2026-02-05,1348.16,Pagado,Agencia
P7802428,L001513,2026-02-05,11133.9,Pagado,Débito automático
P7035435,L001565,2026-02-05,3424.51,Pagado,Agente
P4154127,L001674,2026-02-05,6146.21,Pagado,App
P5232413,L000201,2026-02-06,1857.57,Pagado,Débito automático
P9049765,L000668,2026-02-06,892.98,Pagado,Agencia
P2728209,L001645,2026-02-06,2987.15,Pagado,Agente
P5334434,L000232,2026-02-07,314.53,Pagado,App
P3442255,L000325,2026-02-07,2199.79,Pagado,Agente
P4026879,L000416,2026-02-07,3962.17,Parcial,App
P5059048,L000526,2026-02-07,351.48,Pagado,Débito automático
P7989166,L000599,2026-02-07,174.7,Parcial,App
P5703436,L001204,2026-02-07,918.14,Pagado,Débito automático
P2674515,L001307,2026-02-07,412.15,Pagado,App
P8031780,L000359,2026-02-08,1754.31,Pagado,Débito automático
P5720376,L000617,2026-02-08,1628.46,Pagado,Agencia
P1676621,L001079,2026-02-08,1931.88,Parcial,Agencia
P3700366,L001448,2026-02-08,360.01,Pagado,App
P3748655,L001024,2026-02-09,2154.66,Pagado,Débito automático
P7866576,L001161,2026-02-09,882.94,Vencido,App
P7398370,L001416,2026-02-09,3051.27,Pagado,Débito automático
P8607966,L001518,2026-02-09,1411.67,Pagado,Débito automático
P3798595,L001740,2026-02-09,2156.27,Vencido,App
P1739653,L000107,2026-02-10,305.6,Pagado,Agente
P7435505,L000299,2026-02-10,991.51,Pagado,Débito automático
P5436878,L000350,2026-02-10,4323.85,Pagado,App
P6676858,L000484,2026-02-10,815.15,Pagado,Agente
P3650523,L000962,2026-02-10,419.58,Pagado,Agente
P7501626,L001174,2026-02-10,123.59,Pagado,Agencia
P2327277,L001636,2026-02-10,2505.79,Pagado,App
P5602180,L000249,2026-02-12,5153.27,Parcial,Débito automático
P9014965,L000258,2026-02-12,2019.56,Pagado,Débito automático
P4475523,L000373,2026-02-12,8494.74,Pagado,App
P8355410,L001681,2026-02-12,2722.06,Vencido,Agente
P7120868,L000017,2026-02-13,2850.14,Parcial,App
P6623525,L000154,2026-02-13,2275.19,Pagado,Débito automático
P5558623,L000177,2026-02-13,303.4,Pagado,Agente
P2829622,L000381,2026-02-13,914.84,Pagado,App
P9393009,L000441,2026-02-13,611.98,Pagado,Débito automático
P5388133,L000709,2026-02-13,648.01,Pagado,App
P4188068,L000772,2026-02-13,1833.08,Pagado,Débito automático
P1312392,L001514,2026-02-13,5304.49,Pagado,Agente
P5249882,L001698,2026-02-13,624.45,Pagado,Débito automático
P2503148,L001780,2026-02-13,2566.72,Pagado,Agente
P5156449,L000477,2026-02-14,3093.55,Pagado,Débito automático
P4477544,L000666,2026-02-14,591.6,Pagado,Agencia
P7978909,L000884,2026-02-14,2440.0,Pagado,Agente
P7313749,L001493,2026-02-14,350.69,Pagado,App
P5403218,L001650,2026-02-14,108.91,Pagado,Agente
P9349470,L000329,2026-02-15,1558.0,Pagado,App
P5608259,L000466,2026-02-15,282.55,Pagado,Agencia
P3419132,L000819,2026-02-15,914.38,Pagado,App
P3192032,L001326,2026-02-15,6894.04,Pagado,Débito automático
P7401894,L001392,2026-02-15,798.23,Pagado,Agencia
P3622672,L001442,2026-02-15,1258.45,Parcial,Débito automático
P3976650,L001525,2026-02-15,3523.81,Pagado,Agencia
P6769431,L001663,2026-02-15,1006.78,Pagado,Agente
P7730428,L000024,2026-02-16,1691.09,Pagado,Agencia
P3994290,L000735,2026-02-16,1896.2,Pagado,Agencia
P6491002,L000956,2026-02-16,2404.49,Pagado,Débito automático
P7592651,L001070,2026-02-16,11414.75,Parcial,App
P9953825,L001121,2026-02-16,2180.06,Pagado,App
P5299055,L000207,2026-02-17,147.38,Pagado,Agencia
P5909595,L000940,2026-02-17,340.86,Parcial,App
P7128662,L001490,2026-02-17,1437.93,Pagado,Agencia
P3145556,L001507,2026-02-17,2077.33,Pagado,Agencia
P9611521,L001575,2026-02-17,1327.19,Pagado,Agencia
P2242892,L000260,2026-02-18,1954.74,Pagado,App
P8922533,L000299,2026-02-18,809.7,Pagado,Agencia
P7189302,L000583,2026-02-18,955.85,Vencido,Agencia
P5158351,L001118,2026-02-18,207.12,Pagado,Débito automático
P2853280,L001721,2026-02-18,2872.32,Pagado,App
P5017343,L000046,2026-02-19,722.77,Parcial,Débito automático
P7813102,L000600,2026-02-19,3277.66,Parcial,Débito automático
P5269083,L000729,2026-02-19,4468.23,Vencido,App
P1450038,L000989,2026-02-19,753.83,Parcial,App
P8902314,L000998,2026-02-19,1219.42,Pagado,Agencia
P5799841,L001194,2026-02-19,1268.96,Parcial,Débito automático
P6752216,L001371,2026-02-19,1388.42,Pagado,App
P5412076,L001671,2026-02-19,64.8,Pagado,Débito automático
P8095702,L000406,2026-02-20,722.15,Parcial,Agencia
P2622046,L000629,2026-02-20,215.75,Vencido,Agencia
P4975295,L000935,2026-02-20,2687.39,Pagado,Débito automático
P3977282,L001129,2026-02-20,1059.97,Pagado,Agencia
P1843636,L000198,2026-02-21,233.18,Parcial,App
P3916107,L000266,2026-02-21,898.7,Pagado,Agencia
P5446344,L000316,2026-02-21,2431.71,Pagado,App
P4968669,L001122,2026-02-21,8794.02,Pagado,Agencia
P3413447,L001200,2026-02-21,539.47,Pagado,Agencia
P2723158,L001278,2026-02-21,487.88,Pagado,Agente
P4971793,L000119,2026-02-22,229.39,Pagado,Agencia
P1430812,L000211,2026-02-22,796.53,Pagado,App
P5833597,L000269,2026-02-22,5248.7,Parcial,App
P4609330,L000420,2026-02-22,874.48,Pagado,App
P5611266,L000927,2026-02-22,202.01,Pagado,Agente
P4942645,L001337,2026-02-22,1303.59,Pagado,Agente
P5404991,L001772,2026-02-22,373.23,Pagado,App
P6406444,L000143,2026-02-23,1778.8,Pagado,Agente
P2198058,L000271,2026-02-23,337.73,Pagado,Débito automático
P9324908,L000547,2026-02-23,1049.2,Vencido,App
P8606317,L001022,2026-02-23,7579.09,Pagado,Agencia
P3225862,L001377,2026-02-23,8010.54,Parcial,Débito automático
P5935483,L001397,2026-02-23,847.63,Pagado,Débito automático
P8962302,L000645,2026-02-24,4580.41,Parcial,App
P3799538,L000919,2026-02-24,1296.89,Pagado,App
P8734211,L001097,2026-02-24,3390.66,Parcial,Agente
P4054824,L001143,2026-02-24,1256.17,Pagado,Agente
P1336852,L001154,2026-02-24,969.66,Vencido,Agencia
P3258817,L001361,2026-02-24,409.11,Pagado,App
P6924499,L001567,2026-02-24,9642.47,Parcial,App
P9419194,L001774,2026-02-24,1440.63,Pagado,Débito automático
P7022335,L000335,2026-02-25,7969.74,Parcial,App
P7017548,L000369,2026-02-25,4565.91,Pagado,Agente
P9344488,L000613,2026-02-25,4849.18,Pagado,Débito automático
P8084001,L001672,2026-02-25,1604.05,Pagado,Débito automático
P5825620,L000409,2026-02-26,2365.93,Pagado,Débito automático
P9344741,L000437,2026-02-26,3503.41,Pagado,Agente
P7869154,L000586,2026-02-26,16130.98,Pagado,App
P3100009,L000595,2026-02-26,811.71,Pagado,Débito automático
P5034453,L000821,2026-02-26,1386.36,Pagado,Agente
P6455972,L001654,2026-02-26,2356.83,Pagado,Agencia
P4178618,L001736,2026-02-26,1991.16,Vencido,Débito automático
P6431983,L000378,2026-02-27,2167.35,Pagado,App
P6655803,L000700,2026-02-27,1237.74,Pagado,Débito automático
P3117049,L001186,2026-02-27,589.77,Vencido,Débito automático
P9528589,L001553,2026-02-27,1451.61,Pagado,App
P5266272,L001625,2026-02-27,844.21,Pagado,Agencia
P4052834,L000590,2026-02-28,529.42,Pagado,Débito automático
P5122665,L000786,2026-02-28,1905.19,Parcial,App
P8801207,L000143,2026-03-01,3755.64,Pagado,App
P2990334,L000735,2026-03-01,1877.89,Pagado,App
P7067228,L000013,2026-03-02,3879.33,Vencido,Agencia
P7481857,L000624,2026-03-02,681.14,Pagado,Agencia
P5380995,L001155,2026-03-02,2864.93,Pagado,App
P2609202,L001165,2026-03-02,119.92,Pagado,App
P7629401,L001568,2026-03-02,3566.12,Pagado,Agencia
P9164132,L001619,2026-03-02,1554.28,Parcial,Agencia
P5276341,L000400,2026-03-03,6910.66,Pagado,App
P5446095,L001078,2026-03-03,1563.21,Pagado,Débito automático
P7054838,L000582,2026-03-04,673.69,Pagado,Débito automático
P7425930,L001108,2026-03-04,1395.18,Pagado,App
P9671603,L001418,2026-03-04,5391.84,Pagado,Débito automático
P3626181,L000267,2026-03-05,352.96,Pagado,App
P9900022,L000420,2026-03-05,742.43,Pagado,App
P2597613,L000943,2026-03-05,1546.38,Pagado,Débito automático
P2603516,L001066,2026-03-05,1995.74,Pagado,App
P9644791,L001216,2026-03-05,2804.31,Vencido,Agente
P2634721,L001349,2026-03-05,156.37,Pagado,Agencia
P7328336,L001400,2026-03-05,625.95,Pagado,Agencia
P5194357,L000505,2026-03-06,3080.68,Pagado,Agencia
P8098909,L000870,2026-03-06,1019.45,Pagado,Agencia
P8289425,L001018,2026-03-06,718.12,Pagado,Agencia
P4729376,L001087,2026-03-06,1613.86,Pagado,Agencia
P9620919,L001399,2026-03-06,589.74,Pagado,App
P4690350,L001408,2026-03-06,725.73,Parcial,Agente
P6227389,L001684,2026-03-06,3915.22,Pagado,Agente
P2427388,L001772,2026-03-06,346.16,Pagado,App
P3386328,L000271,2026-03-07,304.69,Vencido,Débito automático
P9209880,L000363,2026-03-07,3266.75,Pagado,App
P2237331,L000587,2026-03-07,3132.73,Pagado,Agencia
P3757754,L001073,2026-03-07,1363.79,Pagado,Agente
P7273172,L001215,2026-03-07,3368.34,Pagado,Débito automático
P2281433,L000456,2026-03-08,608.93,Pagado,App
P4963933,L000458,2026-03-08,3348.75,Pagado,Agencia
P6262886,L000651,2026-03-08,726.72,Pagado,Agencia
P7660463,L000691,2026-03-08,1360.32,Pagado,Agencia
P6319061,L000668,2026-03-09,1393.65,Pagado,Débito automático
P7485495,L001232,2026-03-09,5384.87,Pagado,Débito automático
P2963085,L001574,2026-03-09,734.63,Pagado,App
P3034027,L001628,2026-03-09,95.86,Pagado,Agencia
P6314007,L001707,2026-03-09,309.24,Pagado,App
P3762152,L000081,2026-03-10,226.22,Pagado,App
P2817745,L000352,2026-03-10,4915.55,Parcial,Débito automático
P6303930,L000465,2026-03-10,3863.94,Pagado,App
P2258981,L000557,2026-03-10,449.14,Pagado,Agencia
P4293399,L000594,2026-03-10,2437.27,Pagado,Agencia
P6266549,L001375,2026-03-10,2174.89,Pagado,Agencia
P8031212,L001612,2026-03-10,913.67,Pagado,App
P1863121,L000409,2026-03-11,2479.73,Pagado,Agencia
P1440466,L000415,2026-03-11,1945.8,Pagado,App
P2290796,L000820,2026-03-11,658.67,Pagado,App
P5620085,L001240,2026-03-11,448.93,Pagado,Agente
P1088762,L001555,2026-03-11,1603.23,Pagado,Agente
P4384085,L001562,2026-03-11,3530.68,Pagado,Agente
P9919792,L001736,2026-03-11,1768.96,Pagado,App
P3036059,L000165,2026-03-12,598.53,Pagado,Agencia
P6643798,L000229,2026-03-12,225.18,Pagado,App
P7667458,L000349,2026-03-12,1656.99,Pagado,Agente
P2975701,L000572,2026-03-12,1703.04,Pagado,Agencia
P7426403,L001199,2026-03-12,4061.72,Pagado,Agencia
P5645358,L001248,2026-03-12,676.74,Pagado,Agencia
P8042991,L001524,2026-03-12,5751.2,Pagado,Agencia
P9371819,L001591,2026-03-12,5648.07,Parcial,App
P1581321,L001105,2026-03-13,729.24,Pagado,Agencia
P1036161,L000082,2026-03-14,1444.98,Pagado,Agente
P5842082,L000274,2026-03-14,728.99,Pagado,Débito automático
P1675365,L000632,2026-03-14,71.3,Pagado,Agencia
P5074489,L000762,2026-03-14,933.4,Pagado,Débito automático
P1041491,L000956,2026-03-14,2906.58,Pagado,Agencia
P3510581,L001192,2026-03-14,1120.39,Pagado,App
P5196677,L001575,2026-03-14,1350.4,Pagado,Agente
P9745141,L000751,2026-03-15,2147.56,Pagado,Agencia
P1849559,L001097,2026-03-15,3010.93,Pagado,Débito automático
P8158234,L001102,2026-03-15,3365.89,Pagado,Débito automático
P7907781,L001668,2026-03-15,2060.84,Pagado,App
P1522621,L000387,2026-03-16,1646.52,Pagado,App
P7592683,L000638,2026-03-16,388.11,Pagado,Débito automático
P9205682,L001172,2026-03-16,1126.12,Pagado,Agente
P6880713,L001532,2026-03-16,217.67,Pagado,Débito automático
P2275009,L000213,2026-03-17,488.08,Pagado,App
P9790632,L000454,2026-03-17,3316.48,Parcial,Agencia
P3509536,L001766,2026-03-17,325.44,Pagado,Agencia
P2016911,L000066,2026-03-18,13610.44,Pagado,Débito automático
P4700025,L000189,2026-03-18,2614.63,Pagado,App
P7311494,L000420,2026-03-18,663.18,Pagado,Agencia
P8913550,L001116,2026-03-18,4666.88,Pagado,App
P7179919,L001223,2026-03-18,2439.03,Pagado,App
P6444432,L001701,2026-03-18,2541.8,Pagado,Agencia
P2738129,L000410,2026-03-19,1213.94,Pagado,Agente
P6124763,L001240,2026-03-19,451.37,Parcial,Débito automático
P4240006,L001736,2026-03-19,1238.44,Pagado,Débito automático
P7171347,L000502,2026-03-20,2630.36,Pagado,Agencia
P7145971,L000561,2026-03-20,3472.96,Parcial,Débito automático
P1669029,L001416,2026-03-20,1145.93,Pagado,Agente
P4614941,L001624,2026-03-20,1229.83,Pagado,Agencia
P7455837,L001692,2026-03-20,1465.26,Pagado,App
P2164686,L000127,2026-03-21,2449.73,Pagado,App
P7594429,L000736,2026-03-21,1212.71,Pagado,App
P2772642,L001072,2026-03-21,1057.99,Pagado,App
P2709721,L001085,2026-03-21,611.79,Pagado,Débito automático
P8075620,L001317,2026-03-21,104.08,Pagado,App
P6384429,L001416,2026-03-21,2460.21,Pagado,App
P1689025,L000214,2026-03-22,8751.33,Pagado,Agencia
P7477326,L000312,2026-03-22,319.02,Pagado,App
P4619565,L001003,2026-03-22,458.29,Pagado,App
P5449324,L000098,2026-03-23,513.23,Pagado,Débito automático
P7361002,L000139,2026-03-23,1184.19,Parcial,Agencia
P9002392,L000185,2026-03-23,3297.55,Parcial,App
P5317226,L000788,2026-03-23,943.21,Pagado,App
P7004931,L001300,2026-03-23,2266.01,Pagado,Agencia
P8529864,L001397,2026-03-23,1318.89,Vencido,App
P9715516,L001735,2026-03-23,14205.71,Pagado,Agencia
P5204819,L000340,2026-03-24,76.58,Pagado,App
P2421349,L000490,2026-03-24,958.43,Pagado,Agencia
P8731427,L000788,2026-03-24,1228.66,Pagado,Débito automático
P6764217,L000974,2026-03-24,1028.6,Pagado,Agencia
P3254614,L001208,2026-03-24,4968.34,Pagado,Débito automático
P5163555,L000121,2026-03-25,1233.53,Pagado,Débito automático
P9250138,L000259,2026-03-25,796.76,Pagado,Débito automático
P8258130,L000590,2026-03-25,738.85,Parcial,App
P7033835,L000778,2026-03-25,12684.13,Pagado,Agente
P4422567,L001386,2026-03-25,1638.37,Pagado,Agencia
P4546544,L001215,2026-03-26,3833.06,Pagado,App
P3976712,L001397,2026-03-26,1053.44,Pagado,Agente
P9837269,L001652,2026-03-26,1125.27,Pagado,App
P3768991,L000193,2026-03-27,1172.24,Pagado,App
P7970771,L000299,2026-03-27,903.45,Pagado,Agencia
P5800144,L000543,2026-03-27,5350.61,Pagado,App
P4553544,L000772,2026-03-27,2346.04,Parcial,Agencia
P4407913,L000780,2026-03-27,866.36,Parcial,Débito automático
P9323619,L001101,2026-03-27,8155.57,Pagado,App
P1030163,L001140,2026-03-27,187.4,Vencido,Débito automático
P2008479,L001797,2026-03-27,508.05,Pagado,Débito automático
P7785090,L000446,2026-03-28,210.94,Pagado,Débito automático
P8267158,L001099,2026-03-28,1704.18,Pagado,App
P9986438,L001194,2026-03-28,1077.19,Pagado,Débito automático
P6769167,L001197,2026-03-28,100.84,Pagado,Agente
P1833006,L001233,2026-03-28,1960.86,Pagado,App
P7797028,L001470,2026-03-28,1149.5,Pagado,Débito automático
P1233516,L000350,2026-03-29,3242.65,Pagado,Agencia
P1923227,L001022,2026-03-29,7518.5,Parcial,Agencia
P2381527,L001424,2026-03-29,1333.4,Pagado,Agencia
P2406225,L001535,2026-03-29,1753.88,Pagado,App
P5130808,L000091,2026-03-30,1001.25,Pagado,Agente
P5761145,L000153,2026-03-30,12978.95,Pagado,App
P3503120,L000262,2026-03-30,564.14,Parcial,App
P4841091,L000977,2026-03-30,1409.45,Parcial,App
P7983626,L001045,2026-03-30,399.35,Pagado,Débito automático
P8103052,L001186,2026-03-30,806.05,Pagado,Agente
P3948933,L001465,2026-03-30,506.73,Parcial,App
P9005101,L001534,2026-03-30,12747.53,Pagado,Agente
P2460078,L001188,2026-03-31,3311.69,Pagado,App
P5862651,L001440,2026-03-31,1567.14,Parcial,Agencia
P3452813,L001481,2026-03-31,930.28,Parcial,Débito automático
P1004819,L001565,2026-03-31,3666.27,Pagado,Débito automático
P9142018,L001709,2026-03-31,388.3,Pagado,Débito automático
P9961380,L000020,2026-04-01,3966.43,Parcial,Agencia
P6587964,L000456,2026-04-01,342.9,Pagado,Agencia
P6989032,L000543,2026-04-01,5135.45,Vencido,Agencia
P8704520,L001428,2026-04-01,1498.9,Pagado,Débito automático
P4532148,L001612,2026-04-01,683.86,Pagado,App
P6549757,L000239,2026-04-02,1216.33,Pagado,Agente
P2224599,L001000,2026-04-02,59.11,Pagado,App
P8264954,L001435,2026-04-02,397.62,Pagado,Débito automático
P8498243,L001630,2026-04-02,5639.73,Pagado,Agencia
P5674183,L000126,2026-04-03,1460.52,Pagado,App
P5176895,L001691,2026-04-03,5481.12,Pagado,Agente
P2140194,L000090,2026-04-04,436.85,Pagado,Agencia
P1325197,L000202,2026-04-04,2039.82,Parcial,Agencia
P4883526,L000269,2026-04-04,5902.95,Pagado,Agente
P5431477,L001198,2026-04-04,2379.7,Parcial,Agencia
P5348512,L000169,2026-04-05,2697.85,Pagado,Agencia
P2369112,L000513,2026-04-05,1943.25,Pagado,Débito automático
P7672565,L000957,2026-04-05,599.73,Pagado,Agencia
P6041225,L001209,2026-04-05,1723.7,Pagado,Débito automático
P3667115,L001216,2026-04-05,4441.52,Pagado,Agente
P3163099,L001277,2026-04-05,157.94,Pagado,Débito automático
P4664903,L001414,2026-04-05,3959.61,Pagado,Agencia
P3566765,L000222,2026-04-06,575.85,Parcial,App
P9608154,L000558,2026-04-06,117.62,Pagado,Agencia
P9548370,L000990,2026-04-06,398.56,Pagado,Agencia
P2109227,L001015,2026-04-06,383.67,Pagado,Débito automático
P2216878,L001132,2026-04-06,3674.5,Parcial,Agencia
P3608513,L000008,2026-04-07,79.33,Pagado,App
P9819709,L000586,2026-04-07,15280.78,Pagado,Agente
P3679315,L000612,2026-04-07,4538.3,Pagado,App
P5590177,L001370,2026-04-07,527.37,Pagado,Agencia
P3164813,L000590,2026-04-08,580.71,Parcial,Débito automático
P5454861,L000645,2026-04-08,4917.57,Pagado,Débito automático
P8542617,L000905,2026-04-08,4103.5,Pagado,Agencia
P2194801,L001262,2026-04-08,121.39,Pagado,Débito automático
P1162274,L001310,2026-04-08,949.49,Pagado,Débito automático
P3846949,L000152,2026-04-09,1073.91,Pagado,Agente
P1341153,L000530,2026-04-09,1232.4,Pagado,Débito automático
P5398739,L001002,2026-04-09,5921.44,Pagado,Débito automático
P1728773,L001529,2026-04-10,8385.7,Pagado,Débito automático
P8076906,L001634,2026-04-10,423.14,Pagado,Agencia
P3011815,L001079,2026-04-11,1791.89,Pagado,Débito automático
P7932818,L001549,2026-04-11,639.41,Vencido,App
P8225725,L000324,2026-04-12,4596.87,Parcial,Agencia
P2515030,L000349,2026-04-12,2700.48,Pagado,Agencia
P7659586,L001225,2026-04-12,3026.72,Pagado,Agente
P7395997,L000311,2026-04-13,1255.85,Pagado,Agencia
P3551903,L000312,2026-04-13,646.79,Pagado,App
P7760781,L001200,2026-04-13,666.93,Pagado,App
P4136946,L001398,2026-04-13,158.03,Pagado,Débito automático
P8053918,L000139,2026-04-14,1379.21,Vencido,Débito automático
P6160869,L000272,2026-04-14,962.44,Parcial,Débito automático
P8751799,L001085,2026-04-14,695.09,Pagado,App
P7434909,L001279,2026-04-14,919.38,Pagado,Débito automático
P8554590,L001642,2026-04-14,870.41,Pagado,Agencia
P7637601,L000028,2026-04-15,111.4,Pagado,Débito automático
P2666893,L000367,2026-04-15,2602.4,Pagado,Débito automático
P9829762,L001131,2026-04-15,1046.98,Pagado,Agencia
P3318275,L001373,2026-04-15,7398.82,Pagado,Agente
P4085559,L001611,2026-04-15,133.38,Pagado,App
P9406206,L001004,2026-04-16,1891.33,Parcial,Agencia
P3606795,L001012,2026-04-16,239.28,Pagado,Agencia
P3302438,L001108,2026-04-16,1421.21,Pagado,Débito automático
P9248001,L001204,2026-04-16,687.98,Parcial,App
P9729340,L001295,2026-04-16,1853.04,Pagado,Agencia
P9170024,L001465,2026-04-16,756.29,Pagado,Agencia
P8165129,L001740,2026-04-16,2336.25,Pagado,Agencia
P5963914,L000335,2026-04-17,8424.3,Parcial,Agente
P7092894,L001641,2026-04-17,568.14,Vencido,Débito automático
P9080774,L001659,2026-04-17,974.96,Pagado,App
P1908841,L000065,2026-04-18,1368.76,Pagado,App
P2679975,L001118,2026-04-18,366.53,Pagado,App
